"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x2261882644","x1269732557815533568",2020-06-07 20:46:46,"FuzzcoNews","Depois do vídeo que eu vi aqui no Twitter, Jarrell ganharia a categoria ""Body-ody-ody"" por unanimidade das syag, viu? #LegendaryMAX https://t.co/odQr9Vjgit","Twitter for Android",131,,,,FALSE,FALSE,447,16,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/media/EZ7_BzVXQAAy6E5.jpg","https://t.co/odQr9Vjgit","https://twitter.com/FuzzcoNews/status/1269732557815533568/photo/1","photo","http://pbs.twimg.com/media/EZ7_BzVXQAAy6E5.jpg","https://t.co/odQr9Vjgit","https://twitter.com/FuzzcoNews/status/1269732557815533568/photo/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FuzzcoNews/status/1269732557815533568","Fuzzco","Somewhere over the rainbow","Legendo #DragRace, #LegendaryMAX, #WorkTheWorld e etc! 😘
Siga @BCRodSaullete, podcast feito junto com @dragliciouz

#TeamEscada
#BlackLivesMatter","https://t.co/gIfWlRoP8k",FALSE,19854,664,24,14760,20503,2014-01-04 12:45:29,FALSE,"https://t.co/gIfWlRoP8k","http://fuzzconews.blogspot.com",,"https://pbs.twimg.com/profile_banners/2261882644/1591934521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238202995764060166/n4kIaU7g_normal.jpg"
"x2261882644","x1270747554188148738",2020-06-10 16:00:00,"FuzzcoNews","Neste segundo extra, Dashaun ensina a fazer o catwalk e duckwalk. #LegendaryMAX https://t.co/ZSK4NCssRi","Twitter Web App",79,,,,FALSE,FALSE,1007,184,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1270609110464159744/pu/img/07O4kZXyawV2lSrC.jpg","https://t.co/ZSK4NCssRi","https://twitter.com/FuzzcoNews/status/1270747554188148738/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1270609110464159744/pu/img/07O4kZXyawV2lSrC.jpg","https://t.co/ZSK4NCssRi","https://twitter.com/FuzzcoNews/status/1270747554188148738/video/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FuzzcoNews/status/1270747554188148738","Fuzzco","Somewhere over the rainbow","Legendo #DragRace, #LegendaryMAX, #WorkTheWorld e etc! 😘
Siga @BCRodSaullete, podcast feito junto com @dragliciouz

#TeamEscada
#BlackLivesMatter","https://t.co/gIfWlRoP8k",FALSE,19854,664,24,14760,20503,2014-01-04 12:45:29,FALSE,"https://t.co/gIfWlRoP8k","http://fuzzconews.blogspot.com",,"https://pbs.twimg.com/profile_banners/2261882644/1591934521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238202995764060166/n4kIaU7g_normal.jpg"
"x2261882644","x1271898948366712832",2020-06-13 20:15:14,"FuzzcoNews","O ursinho mais desejado de #LegendaryMAX 😍

Obrigado pelos mimos, @tuIlaluana 

https://t.co/DbC695kHtU","Twitter for Android",103,,,,FALSE,FALSE,761,56,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1271854582625419265/pu/img/ag5m0VOFfqSm1_b9.jpg","https://t.co/DbC695kHtU","https://twitter.com/tuIlaluana/status/1271854721070923779/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1271854582625419265/pu/img/ag5m0VOFfqSm1_b9.jpg","https://t.co/DbC695kHtU","https://twitter.com/tuIlaluana/status/1271854721070923779/video/1",,"x406281273","tuIlaluana","pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FuzzcoNews/status/1271898948366712832","Fuzzco","Somewhere over the rainbow","Legendo #DragRace, #LegendaryMAX, #WorkTheWorld e etc! 😘
Siga @BCRodSaullete, podcast feito junto com @dragliciouz

#TeamEscada
#BlackLivesMatter","https://t.co/gIfWlRoP8k",FALSE,19854,664,24,14760,20503,2014-01-04 12:45:29,FALSE,"https://t.co/gIfWlRoP8k","http://fuzzconews.blogspot.com",,"https://pbs.twimg.com/profile_banners/2261882644/1591934521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238202995764060166/n4kIaU7g_normal.jpg"
"x2261882644","x1271888739753754630",2020-06-13 19:34:40,"FuzzcoNews","O pessoal do elenco de #LegendaryMAX tá passado com o carinho dos fãs brasileiros. Agora só falta renovarem pra S02, ne? #RenewLegendaryMAX! https://t.co/Qfv281ChRP","Twitter for Android",140,,,,FALSE,FALSE,183,3,,,"LegendaryMAX RenewLegendaryMAX",,,,,"http://pbs.twimg.com/tweet_video_thumb/EaaoD56XkAEE31_.jpg","https://t.co/Qfv281ChRP","https://twitter.com/FuzzcoNews/status/1271888739753754630/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EaaoD56XkAEE31_.jpg","https://t.co/Qfv281ChRP","https://twitter.com/FuzzcoNews/status/1271888739753754630/photo/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FuzzcoNews/status/1271888739753754630","Fuzzco","Somewhere over the rainbow","Legendo #DragRace, #LegendaryMAX, #WorkTheWorld e etc! 😘
Siga @BCRodSaullete, podcast feito junto com @dragliciouz

#TeamEscada
#BlackLivesMatter","https://t.co/gIfWlRoP8k",FALSE,19854,664,24,14760,20503,2014-01-04 12:45:29,FALSE,"https://t.co/gIfWlRoP8k","http://fuzzconews.blogspot.com",,"https://pbs.twimg.com/profile_banners/2261882644/1591934521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238202995764060166/n4kIaU7g_normal.jpg"
"x2261882644","x1270766425636921349",2020-06-10 17:15:00,"FuzzcoNews","Neste segundo vocabulário Dashaun explica o que é legenda e o que é icon dentro do ballroom. #LegendaryMAX https://t.co/OcbEl1DlQ4","Twitter Web App",106,,,,FALSE,FALSE,350,45,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1270609353721118720/pu/img/z0g9C3mJvLvUq6zr.jpg","https://t.co/OcbEl1DlQ4","https://twitter.com/FuzzcoNews/status/1270766425636921349/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1270609353721118720/pu/img/z0g9C3mJvLvUq6zr.jpg","https://t.co/OcbEl1DlQ4","https://twitter.com/FuzzcoNews/status/1270766425636921349/video/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FuzzcoNews/status/1270766425636921349","Fuzzco","Somewhere over the rainbow","Legendo #DragRace, #LegendaryMAX, #WorkTheWorld e etc! 😘
Siga @BCRodSaullete, podcast feito junto com @dragliciouz

#TeamEscada
#BlackLivesMatter","https://t.co/gIfWlRoP8k",FALSE,19854,664,24,14760,20503,2014-01-04 12:45:29,FALSE,"https://t.co/gIfWlRoP8k","http://fuzzconews.blogspot.com",,"https://pbs.twimg.com/profile_banners/2261882644/1591934521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238202995764060166/n4kIaU7g_normal.jpg"
"x2261882644","x1268942363134775297",2020-06-05 16:26:49,"FuzzcoNews","Sobre a treta em #LegendaryMAX. O Jarrell Gorgeous Gucci postou nos stories que o que vimos não foi nem perto dos 15 minutos de bate boca entre Law e Dominique. Aparentemente, pelo episódio, a Dominique não curtiu muito a apresentação porque a Delicious não acertou o dip","Twitter Web App",271,,,,FALSE,FALSE,513,26,,,"LegendaryMAX",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FuzzcoNews/status/1268942363134775297","Fuzzco","Somewhere over the rainbow","Legendo #DragRace, #LegendaryMAX, #WorkTheWorld e etc! 😘
Siga @BCRodSaullete, podcast feito junto com @dragliciouz

#TeamEscada
#BlackLivesMatter","https://t.co/gIfWlRoP8k",FALSE,19854,664,24,14760,20503,2014-01-04 12:45:29,FALSE,"https://t.co/gIfWlRoP8k","http://fuzzconews.blogspot.com",,"https://pbs.twimg.com/profile_banners/2261882644/1591934521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238202995764060166/n4kIaU7g_normal.jpg"
"x2261882644","x1271472331676844035",2020-06-12 16:00:01,"FuzzcoNews","No próximo episódio de #LegendaryMAX a coisa vai ficar séria pelo visto.

Quem será que sai nesse episódio?!

Ainda não assistiu? Corre lá no blog que tem os quatro episódios legendados: https://t.co/VTg9yvBC6n https://t.co/gj8HTeykcx","Twitter Web App",210,,,,FALSE,FALSE,185,6,,,"LegendaryMAX",,"bit.ly/LegendaryS01","https://t.co/VTg9yvBC6n","http://bit.ly/LegendaryS01","http://pbs.twimg.com/ext_tw_video_thumb/1271229293750820864/pu/img/hIqzag1QzICbED8B.jpg","https://t.co/gj8HTeykcx","https://twitter.com/FuzzcoNews/status/1271472331676844035/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1271229293750820864/pu/img/hIqzag1QzICbED8B.jpg","https://t.co/gj8HTeykcx","https://twitter.com/FuzzcoNews/status/1271472331676844035/video/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FuzzcoNews/status/1271472331676844035","Fuzzco","Somewhere over the rainbow","Legendo #DragRace, #LegendaryMAX, #WorkTheWorld e etc! 😘
Siga @BCRodSaullete, podcast feito junto com @dragliciouz

#TeamEscada
#BlackLivesMatter","https://t.co/gIfWlRoP8k",FALSE,19854,664,24,14760,20503,2014-01-04 12:45:29,FALSE,"https://t.co/gIfWlRoP8k","http://fuzzconews.blogspot.com",,"https://pbs.twimg.com/profile_banners/2261882644/1591934521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238202995764060166/n4kIaU7g_normal.jpg"
"x2261882644","x1271223945941958657",2020-06-11 23:33:01,"FuzzcoNews","#LegendaryMAX - S01E04 - Wild Wild West

Em parceria com @ladykillersubs a legenda do E043 já está disponível no blog!

https://t.co/VTg9yvBC6n

Amanhã, às 13h, tem o trailer legendado do E05!

LINKS ONLINE ABRINDO O TWEET https://t.co/Cd5OwGW23L","Twitter Web App",222,,,,FALSE,FALSE,230,30,,,"LegendaryMAX",,"bit.ly/LegendaryS01","https://t.co/VTg9yvBC6n","http://bit.ly/LegendaryS01","http://pbs.twimg.com/media/EaRHDxHXsAITZE0.jpg","https://t.co/Cd5OwGW23L","https://twitter.com/FuzzcoNews/status/1271223945941958657/photo/1","photo","http://pbs.twimg.com/media/EaRHDxHXsAITZE0.jpg","https://t.co/Cd5OwGW23L","https://twitter.com/FuzzcoNews/status/1271223945941958657/photo/1",,"x1249065187182809094","ladykillersubs","pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FuzzcoNews/status/1271223945941958657","Fuzzco","Somewhere over the rainbow","Legendo #DragRace, #LegendaryMAX, #WorkTheWorld e etc! 😘
Siga @BCRodSaullete, podcast feito junto com @dragliciouz

#TeamEscada
#BlackLivesMatter","https://t.co/gIfWlRoP8k",FALSE,19854,664,24,14760,20503,2014-01-04 12:45:29,FALSE,"https://t.co/gIfWlRoP8k","http://fuzzconews.blogspot.com",,"https://pbs.twimg.com/profile_banners/2261882644/1591934521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238202995764060166/n4kIaU7g_normal.jpg"
"x2261882644","x1270068625198776320",2020-06-08 19:02:11,"FuzzcoNews","House of Balmain pro ball ""Circus Bezerkus"" foi TUDO O QUE PEDI DE BIZARRICE!

ASSISTAM #LegendaryMAX
 https://t.co/MM0ZoppQBs","Twitter for Android",126,,,,FALSE,FALSE,1418,260,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1269898582674505728/pu/img/3V9PQYT3khBh9kzW.jpg","https://t.co/MM0ZoppQBs","https://twitter.com/legendaryvids1/status/1269898699502759937/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1269898582674505728/pu/img/3V9PQYT3khBh9kzW.jpg","https://t.co/MM0ZoppQBs","https://twitter.com/legendaryvids1/status/1269898699502759937/video/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FuzzcoNews/status/1270068625198776320","Fuzzco","Somewhere over the rainbow","Legendo #DragRace, #LegendaryMAX, #WorkTheWorld e etc! 😘
Siga @BCRodSaullete, podcast feito junto com @dragliciouz

#TeamEscada
#BlackLivesMatter","https://t.co/gIfWlRoP8k",FALSE,19854,664,24,14760,20503,2014-01-04 12:45:29,FALSE,"https://t.co/gIfWlRoP8k","http://fuzzconews.blogspot.com",,"https://pbs.twimg.com/profile_banners/2261882644/1591934521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238202995764060166/n4kIaU7g_normal.jpg"
"x2261882644","x1270845111837040641",2020-06-10 22:27:40,"FuzzcoNews","O novo episódio de #LegendaryMAX sai por volta das 4h da manhã (horário de Brasília) e a legenda por volta das 21h (parceria @ladykillersubs)

O tema do ball será FAROESTE e uma das categorias será ""body-ody-ody""!

Animados?
https://t.co/e48bQvvcW7","Twitter for Android",248,,,,FALSE,FALSE,331,35,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1268691755962175489/pu/img/YK4h2XCMcJfEYOzV.jpg","https://t.co/e48bQvvcW7","https://twitter.com/FuzzcoNews/status/1268935618744078336/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1268691755962175489/pu/img/YK4h2XCMcJfEYOzV.jpg","https://t.co/e48bQvvcW7","https://twitter.com/FuzzcoNews/status/1268935618744078336/video/1",,"x1249065187182809094","ladykillersubs","pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FuzzcoNews/status/1270845111837040641","Fuzzco","Somewhere over the rainbow","Legendo #DragRace, #LegendaryMAX, #WorkTheWorld e etc! 😘
Siga @BCRodSaullete, podcast feito junto com @dragliciouz

#TeamEscada
#BlackLivesMatter","https://t.co/gIfWlRoP8k",FALSE,19854,664,24,14760,20503,2014-01-04 12:45:29,FALSE,"https://t.co/gIfWlRoP8k","http://fuzzconews.blogspot.com",,"https://pbs.twimg.com/profile_banners/2261882644/1591934521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238202995764060166/n4kIaU7g_normal.jpg"
"x2261882644","x1269846231687344128",2020-06-08 04:18:28,"FuzzcoNews","Tá orfão de séries novas? Convido a conhecerem então #LegendaryMAX, um reality de competição ballroom da HBO Max que estamos legendando.

https://t.co/VTg9yvBC6n

Segue o fio para assistir online ⬇️
https://t.co/Q5JIgfc53j","Twitter Web App",222,,,,FALSE,FALSE,375,66,,,"LegendaryMAX",,"bit.ly/LegendaryS01","https://t.co/VTg9yvBC6n","http://bit.ly/LegendaryS01","http://pbs.twimg.com/ext_tw_video_thumb/1262473148496297986/pu/img/e2XLAL5YmE8u4PCZ.jpg","https://t.co/Q5JIgfc53j","https://twitter.com/i/status/1262473571340877833/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1262473148496297986/pu/img/e2XLAL5YmE8u4PCZ.jpg","https://t.co/Q5JIgfc53j","https://twitter.com/i/status/1262473571340877833/video/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FuzzcoNews/status/1269846231687344128","Fuzzco","Somewhere over the rainbow","Legendo #DragRace, #LegendaryMAX, #WorkTheWorld e etc! 😘
Siga @BCRodSaullete, podcast feito junto com @dragliciouz

#TeamEscada
#BlackLivesMatter","https://t.co/gIfWlRoP8k",FALSE,19854,664,24,14760,20503,2014-01-04 12:45:29,FALSE,"https://t.co/gIfWlRoP8k","http://fuzzconews.blogspot.com",,"https://pbs.twimg.com/profile_banners/2261882644/1591934521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238202995764060166/n4kIaU7g_normal.jpg"
"x2261882644","x1271237601127776257",2020-06-12 00:27:17,"FuzzcoNews","Gente, acalmem-se. #AllStars5 vai ao ar toda SEXTA-FEIRA, às 21h. Hoje é dia de #LegendaryMAX.

CALENDÁRIO:
TERÇA-FEIRA = #WerqTheWorld
QUINTA-FEIRA = Legendary
SEXTA-FEIRA = All Stars 5 https://t.co/jRpPHpbmKA","Twitter for Android",186,,,,FALSE,FALSE,330,13,,,"AllStars5 LegendaryMAX WerqTheWorld",,,,,"http://pbs.twimg.com/tweet_video_thumb/EaRX2c0X0AE1TnE.jpg","https://t.co/jRpPHpbmKA","https://twitter.com/FuzzcoNews/status/1271237601127776257/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EaRX2c0X0AE1TnE.jpg","https://t.co/jRpPHpbmKA","https://twitter.com/FuzzcoNews/status/1271237601127776257/photo/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FuzzcoNews/status/1271237601127776257","Fuzzco","Somewhere over the rainbow","Legendo #DragRace, #LegendaryMAX, #WorkTheWorld e etc! 😘
Siga @BCRodSaullete, podcast feito junto com @dragliciouz

#TeamEscada
#BlackLivesMatter","https://t.co/gIfWlRoP8k",FALSE,19854,664,24,14760,20503,2014-01-04 12:45:29,FALSE,"https://t.co/gIfWlRoP8k","http://fuzzconews.blogspot.com",,"https://pbs.twimg.com/profile_banners/2261882644/1591934521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238202995764060166/n4kIaU7g_normal.jpg"
"x2261882644","x1268935618744078336",2020-06-05 16:00:01,"FuzzcoNews","No próximo episódio de  #LegendaryMAX o baile será Faroeste, e uma categoria será corpão!

Já posso até dar certeza quem levaria essa fácil pra casa se dependesse das syag sedentas

Ainda não assistiu? Corre lá no blog que tem os três episódios legendados: https://t.co/VTg9yvTcXV https://t.co/e48bQvvcW7","Twitter Web App",280,,,,FALSE,FALSE,343,32,,,"LegendaryMAX",,"bit.ly/LegendaryS01","https://t.co/VTg9yvTcXV","http://bit.ly/LegendaryS01","http://pbs.twimg.com/ext_tw_video_thumb/1268691755962175489/pu/img/YK4h2XCMcJfEYOzV.jpg","https://t.co/e48bQvvcW7","https://twitter.com/FuzzcoNews/status/1268935618744078336/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1268691755962175489/pu/img/YK4h2XCMcJfEYOzV.jpg","https://t.co/e48bQvvcW7","https://twitter.com/FuzzcoNews/status/1268935618744078336/video/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FuzzcoNews/status/1268935618744078336","Fuzzco","Somewhere over the rainbow","Legendo #DragRace, #LegendaryMAX, #WorkTheWorld e etc! 😘
Siga @BCRodSaullete, podcast feito junto com @dragliciouz

#TeamEscada
#BlackLivesMatter","https://t.co/gIfWlRoP8k",FALSE,19854,664,24,14760,20503,2014-01-04 12:45:29,FALSE,"https://t.co/gIfWlRoP8k","http://fuzzconews.blogspot.com",,"https://pbs.twimg.com/profile_banners/2261882644/1591934521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238202995764060166/n4kIaU7g_normal.jpg"
"x2261882644","x1270709804520968192",2020-06-10 13:30:00,"FuzzcoNews","O Dashaun Wesley está nos extras de #LegendaryMAX ensinando o significado das palavras que vemos no ballroom. Nesse vídeo ele explica ball, house, slay, shawam e ovah! https://t.co/3DFWXEwbLx","Twitter Web App",167,,,,FALSE,FALSE,556,102,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1270608406764818434/pu/img/oKMXFEkNLjhS94mU.jpg","https://t.co/3DFWXEwbLx","https://twitter.com/FuzzcoNews/status/1270709804520968192/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1270608406764818434/pu/img/oKMXFEkNLjhS94mU.jpg","https://t.co/3DFWXEwbLx","https://twitter.com/FuzzcoNews/status/1270709804520968192/video/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FuzzcoNews/status/1270709804520968192","Fuzzco","Somewhere over the rainbow","Legendo #DragRace, #LegendaryMAX, #WorkTheWorld e etc! 😘
Siga @BCRodSaullete, podcast feito junto com @dragliciouz

#TeamEscada
#BlackLivesMatter","https://t.co/gIfWlRoP8k",FALSE,19854,664,24,14760,20503,2014-01-04 12:45:29,FALSE,"https://t.co/gIfWlRoP8k","http://fuzzconews.blogspot.com",,"https://pbs.twimg.com/profile_banners/2261882644/1591934521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238202995764060166/n4kIaU7g_normal.jpg"
"x2261882644","x1271132722493300736",2020-06-11 17:30:32,"FuzzcoNews","Só vou dizer uma coisa sobre esse episódio de #LegendaryMAX, as LGBTs ficarão PUTÍSSIMAS!

https://t.co/zOzYLWc7tp","Twitter for Android",114,,,,FALSE,FALSE,441,14,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1177373117867601920/pu/img/cw3t_YkKqcLfb5Yk.jpg","https://t.co/zOzYLWc7tp","https://twitter.com/reactionbrs/status/1177373195244097538/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1177373117867601920/pu/img/cw3t_YkKqcLfb5Yk.jpg","https://t.co/zOzYLWc7tp","https://twitter.com/reactionbrs/status/1177373195244097538/video/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FuzzcoNews/status/1271132722493300736","Fuzzco","Somewhere over the rainbow","Legendo #DragRace, #LegendaryMAX, #WorkTheWorld e etc! 😘
Siga @BCRodSaullete, podcast feito junto com @dragliciouz

#TeamEscada
#BlackLivesMatter","https://t.co/gIfWlRoP8k",FALSE,19854,664,24,14760,20503,2014-01-04 12:45:29,FALSE,"https://t.co/gIfWlRoP8k","http://fuzzconews.blogspot.com",,"https://pbs.twimg.com/profile_banners/2261882644/1591934521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238202995764060166/n4kIaU7g_normal.jpg"
